<<<<<<< HEAD
#{"t_start": 1542563573.5001204, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,157,5.340342
2.0,204,9.729551
2.0,201,14.548539
0.0,129,17.250568
3.0,250,22.879528
2.0,220,28.045816
0.0,129,30.781235
2.0,202,35.275989
2.0,204,39.929088
2.0,183,44.143843
0.0,125,46.768346
1.0,175,50.876874
0.0,127,53.524063
1.0,157,56.880767
1.0,173,60.752234
2.0,204,65.437971
1.0,157,68.798304
0.0,129,71.589008
1.0,173,75.560262
2.0,200,79.886474
1.0,173,83.6289
0.0,129,86.408288
0.0,129,89.464723
3.0,248,95.070242
4.0,302,102.12527
1.0,173,106.017252
0.0,127,108.921718
0.0,127,111.733476
0.0,129,114.539198
2.0,198,118.751194
0.0,127,121.526118
0.0,123,124.494827
1.0,176,128.440415
1.0,174,132.09474
7.0,326,139.72079
1.0,173,143.494494
3.0,275,149.700281
0.0,125,152.342419
3.0,272,158.196598
0.0,125,161.00237
0.0,129,163.792745
1.0,157,167.153804
1.0,155,170.492625
3.0,270,176.932948
0.0,127,179.712852
2.0,221,184.940779
2.0,187,189.135728
0.0,123,191.749874
2.0,198,196.287853
0.0,129,198.934725
2.0,202,203.242821
0.0,129,205.935448
2.0,198,210.52046
0.0,127,213.27009
2.0,200,217.705719
0.0,127,220.484958
0.0,129,223.032322
1.0,170,226.772425
2.0,208,231.547091
0.0,127,234.304419
1.0,173,238.045756
0.0,125,240.63523
6.0,379,249.608211
0.0,129,252.313619
2.0,202,256.892972
2.0,198,261.103508
5.0,352,269.157154
0.0,127,271.885553
0.0,129,274.549964
4.0,297,281.155006
0.0,129,283.956406
0.0,127,286.537448
2.0,200,290.920217
9.0,402,299.935272
5.0,329,307.412474
9.0,404,316.677273
0.0,127,319.247464
0.0,127,321.840343
2.0,202,326.271103
9.0,404,335.428729
9.0,425,345.325174
0.0,125,347.838255
0.0,129,350.737259
4.0,302,357.243925
0.0,127,359.73218
5.0,350,367.579613
2.0,202,371.980035
0.0,129,374.876702
4.0,276,381.068006
1.0,173,384.753483
9.0,404,393.773512
0.0,127,396.464676
2.0,202,401.102511
4.0,297,407.777499
8.0,372,416.501987
0.0,129,419.283001
2.0,202,423.888198
0.0,127,426.64234
2.0,202,430.977329
0.0,127,433.710922
1.0,153,436.981594
0.0,127,439.753522
0.0,125,442.310113
0.0,129,445.379118
5.0,350,453.079285
0.0,129,455.825762
5.0,372,464.268343
0.0,125,466.797967
2.0,200,471.228117
0.0,127,473.841544
0.0,125,476.452282
0.0,127,479.050965
0.0,129,481.81793
0.0,127,484.403779
0.0,127,487.000369
6.0,382,495.64188
0.0,129,498.482977
2.0,220,503.301366
2.0,200,507.775971
9.0,404,516.959846
5.0,350,524.874167
0.0,127,527.749869
0.0,129,530.331256
0.0,127,532.953617
5.0,350,540.651555
0.0,127,543.268593
2.0,202,547.45121
2.0,220,552.228796
3.0,248,557.433609
0.0,129,560.101685
3.0,248,566.01134
0.0,129,568.748425
0.0,129,571.408396
0.0,127,574.16786
7.0,433,583.79889
2.0,200,588.109427
1.0,153,591.315107
0.0,125,593.80207
0.0,129,596.402413
0.0,129,599.283052
0.0,127,601.851155
5.0,350,609.897331
1.0,155,613.21891
0.0,127,615.866544
4.0,297,622.159215
0.0,129,624.716377
8.0,350,632.559503
0.0,127,635.100662
